bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
446875,1007,HB4001,4,Passed,2014-12-31,"Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).","Civil rights; public records; statewide standards for freedom of information act costs; modify. Amends secs. 4, 5 & 10 of 1976 PA 442 (MCL 15.234 et seq.).",0,,2014-12-31,"Assigned Pa 563'14 With Immediate Effect 2014 Addenda",https://legiscan.com/MI/bill/HB4001/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4001
465708,1007,HB4056,1,Introduced,2013-01-22,"Law enforcement; other; cyberbullying public awareness campaign; create. Amends 1935 PA 59 (MCL 28.1 - 28.16) by adding sec. 17. TIE BAR WITH: HB 4055'13","Law enforcement; other; cyberbullying public awareness campaign; create. Amends 1935 PA 59 (MCL 28.1 - 28.16) by adding sec. 17. TIE BAR WITH: HB 4055'13",818,"House Education",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4056/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4056
465695,1007,HB4057,1,Introduced,2013-01-22,"Torts; defenses; openness and obviousness of condition; establish as issue of comparative fault only. Amends sec. 2959 of 1961 PA 236 (MCL 600.2959).","Torts; defenses; openness and obviousness of condition; establish as issue of comparative fault only. Amends sec. 2959 of 1961 PA 236 (MCL 600.2959).",821,"House Judiciary",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4057/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4057
465684,1007,HB4058,1,Introduced,2013-01-22,"Elections; absent voters; absent voter ballot; issue upon voter's request without requiring justification. Amends secs. 758, 759 & 759b of 1954 PA 116 (MCL 168.758 et seq.).","Elections; absent voters; absent voter ballot; issue upon voter's request without requiring justification. Amends secs. 758, 759 & 759b of 1954 PA 116 (MCL 168.758 et seq.).",2828,"House Elections And Ethics",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4058/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4058
465674,1007,HB4059,1,Introduced,2013-01-22,"Property tax; exemptions; certain energy conversion devices; exempt. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 7oo.","Property tax; exemptions; certain energy conversion devices; exempt. Amends 1893 PA 206 (MCL 211.1 - 211.155) by adding sec. 7oo.",825,"House Tax Policy",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4059/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4059
465661,1007,HB4060,1,Introduced,2013-01-22,"Children; adoption; second parent adoption; provide for. Amends secs. 24, 41 & 51, ch. X of 1939 PA 288 (MCL 710.24 et seq.).","Children; adoption; second parent adoption; provide for. Amends secs. 24, 41 & 51, ch. X of 1939 PA 288 (MCL 710.24 et seq.).",1722,"House Families, Children, And Seniors",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4060/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4060
465652,1007,HB4061,1,Introduced,2013-01-22,"Natural resources; gas and oil; hydraulic fracturing treatments; require authorization from the department of environmental quality. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 61531, 61532, 61533, 61534, 61535, 61536 & 61537.","Natural resources; gas and oil; hydraulic fracturing treatments; require authorization from the department of environmental quality. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 61531, 61532, 61533, 61534, 61535, 61536 & 61537.",898,"House Energy And Technology",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4061/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4061
465639,1007,HB4062,1,Introduced,2013-01-22,"Land use; zoning and growth management; structures used for measurement of wind speed; authorize in agricultural zones. Amends 2006 PA 110 (MCL 125.3101 - 125.3702) by adding sec. 205b.","Land use; zoning and growth management; structures used for measurement of wind speed; authorize in agricultural zones. Amends 2006 PA 110 (MCL 125.3101 - 125.3702) by adding sec. 205b.",2830,"House Local Government",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4062/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4062
465628,1007,HB4063,1,Introduced,2013-01-22,"Traffic control; driver license; secretary of state to specifically inquire whether driver license applicant wishes to participate in organ donor registry; require, and prohibit issuance of license if applicant fails to respond. Amends sec. 307 of 1949 PA 300 (MCL 257.307).","Traffic control; driver license; secretary of state to specifically inquire whether driver license applicant wishes to participate in organ donor registry; require, and prohibit issuance of license if applicant fails to respond. Amends sec. 307 of 1949 PA 300 (MCL 257.307).",2834,"House Transportation And Infrastructure",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4063/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4063
465616,1007,HB4064,4,Passed,2013-12-31,"Courts; records; digital court records and electronically filing court papers; allow. Amends secs. 2137 & 8344 of 1961 PA 236 (MCL 600.2137 & 600.8344); adds sec. 1428 & repeals 1949 PA 66 (MCL 780.221 - 780.225). TIE BAR WITH: HB 4532'13","Courts; records; digital court records and electronically filing court papers; allow. Amends secs. 2137 & 8344 of 1961 PA 236 (MCL 600.2137 & 600.8344); adds sec. 1428 & repeals 1949 PA 66 (MCL 780.221 - 780.225). TIE BAR WITH: HB 4532'13",0,,2013-12-31,"Assigned Pa 199'13 With Immediate Effect 2013 Addenda",https://legiscan.com/MI/bill/HB4064/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4064
465606,1007,HB4065,1,Introduced,2013-01-22,"Insurance; health; abortion coverage; require through the purchase of optional rider. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3407c.","Insurance; health; abortion coverage; require through the purchase of optional rider. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3407c.",894,"House Insurance",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4065/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4065
465595,1007,HB4066,1,Introduced,2013-01-22,"Insurance; health care corporations; abortion coverage; require through the purchase of optional rider. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 402d.","Insurance; health care corporations; abortion coverage; require through the purchase of optional rider. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 402d.",894,"House Insurance",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4066/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4066
465583,1007,HB4067,1,Introduced,2013-01-22,"Health facilities; emergency medical services; emergency contraception; require department to develop written information about and require health facilities and agencies that provide emergency or urgent care to offer to certain victims of criminal sexual conduct. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 20190.","Health facilities; emergency medical services; emergency contraception; require department to develop written information about and require health facilities and agencies that provide emergency or urgent care to offer to certain victims of criminal sexual conduct. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 20190.",892,"House Health Policy",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4067/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4067
465572,1007,HB4068,1,Introduced,2013-01-22,"Corporate income tax; credits; credit for certain employers that provide employment for certain veterans; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 672a.","Corporate income tax; credits; credit for certain employers that provide employment for certain veterans; create. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 672a.",825,"House Tax Policy",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4068/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4068
465561,1007,HB4069,4,Passed,2013-06-06,"Natural resources; forests; classification of forestland as commercial forest; clarify requirements for inclusion and withdrawal of forestland. Amends secs. 51102, 51103, 51108, 51113 & 51115 of 1994 PA 451 (MCL 324.51102 et seq.).","Natural resources; forests; classification of forestland as commercial forest; clarify requirements for inclusion and withdrawal of forestland. Amends secs. 51102, 51103, 51108, 51113 & 51115 of 1994 PA 451 (MCL 324.51102 et seq.).",0,,2013-06-06,"Assigned Pa 48'13 With Immediate Effect",https://legiscan.com/MI/bill/HB4069/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4069
465549,1007,HB4070,1,Introduced,2013-01-22,"Natural resources; gas and oil; hydraulic fracturing process; require certain evaluations and reporting. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 61525c.","Natural resources; gas and oil; hydraulic fracturing process; require certain evaluations and reporting. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 61525c.",898,"House Energy And Technology",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4070/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4070
465538,1007,HB4071,1,Introduced,2013-01-22,"State financing and management; funds; funding levels for Pure Michigan campaign; modify. Amends sec. 89b of 1984 PA 270 (MCL 125.2089b).","State financing and management; funds; funding levels for Pure Michigan campaign; modify. Amends sec. 89b of 1984 PA 270 (MCL 125.2089b).",889,"House Appropriations",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4071/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4071
465525,1007,HB4072,1,Introduced,2013-01-22,"Education; curriculum; revisions to mathematics, applied arts, and foreign language Michigan merit standard curriculum requirements for high school diploma; provide for. Amends sec. 1278a of 1976 PA 451 (MCL 380.1278a).","Education; curriculum; revisions to mathematics, applied arts, and foreign language Michigan merit standard curriculum requirements for high school diploma; provide for. Amends sec. 1278a of 1976 PA 451 (MCL 380.1278a).",818,"House Education",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4072/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4072
465515,1007,HB4073,1,Introduced,2013-01-22,"Education; graduation requirements; Michigan merit curriculum; revise. Amends secs. 1278a & 1278b of 1976 PA 451 (MCL 380.1278a & 380.1278b).","Education; graduation requirements; Michigan merit curriculum; revise. Amends secs. 1278a & 1278b of 1976 PA 451 (MCL 380.1278a & 380.1278b).",818,"House Education",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4073/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4073
465501,1007,HB4074,1,Introduced,2013-01-22,"Environmental protection; prohibited products; coal tar-based products for pavement; prohibit use and sale of. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 149.","Environmental protection; prohibited products; coal tar-based products for pavement; prohibit use and sale of. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding pt. 149.",895,"House Regulatory Reform",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4074/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4074
465492,1007,HB4075,1,Introduced,2013-01-22,"Economic development; downtown development authorities; use of certain revenues for agriculture industry; allow. Amends sec. 7 of 1975 PA 197 (MCL 125.1657).","Economic development; downtown development authorities; use of certain revenues for agriculture industry; allow. Amends sec. 7 of 1975 PA 197 (MCL 125.1657).",817,"House Commerce",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4075/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4075
465479,1007,HB4076,1,Introduced,2013-01-22,"Counties; employees and officers; removal of county executive by governor under certain circumstances; provide for. Amends title & secs. 9 & 9a of 1973 PA 139 (MCL 45.559 & 45.559a) & adds sec. 9b.","Counties; employees and officers; removal of county executive by governor under certain circumstances; provide for. Amends title & secs. 9 & 9a of 1973 PA 139 (MCL 45.559 & 45.559a) & adds sec. 9b.",2830,"House Local Government",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4076/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4076
465469,1007,HB4077,1,Introduced,2013-01-22,"Counties; employees and officers; removal of county executive by governor under certain circumstances; provide for. Amends title of 1966 PA 293 (MCL 45.501 - 45.521) & adds sec. 14a.","Counties; employees and officers; removal of county executive by governor under certain circumstances; provide for. Amends title of 1966 PA 293 (MCL 45.501 - 45.521) & adds sec. 14a.",2830,"House Local Government",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4077/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4077
465459,1007,HB4078,1,Introduced,2013-01-22,"Individual income tax; checkoff; donation to ""Early On"" program; provide for check-off option. Amends sec. 435 of 1967 PA 281 (MCL 206.435) TIE BAR WITH: HB 4079'13","Individual income tax; checkoff; donation to ""Early On"" program; provide for check-off option. Amends sec. 435 of 1967 PA 281 (MCL 206.435) TIE BAR WITH: HB 4079'13",825,"House Tax Policy",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4078/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4078
465447,1007,HB4079,1,Introduced,2013-01-22,"Individual income tax; other; early on Michigan program fund act; create. Creates new act. TIE BAR WITH: HB 4078'13","Individual income tax; other; early on Michigan program fund act; create. Creates new act. TIE BAR WITH: HB 4078'13",825,"House Tax Policy",2013-01-23,"Printed Bill Filed 01/23/2013",https://legiscan.com/MI/bill/HB4079/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4079
465435,1007,HB4080,4,Passed,2013-07-03,"Property; conveyances; surplus department of corrections property in Kinross township and Camp Manistique in Schoolcraft county; provide for conveyance. Creates land transfer act.","Property; conveyances; surplus department of corrections property in Kinross township and Camp Manistique in Schoolcraft county; provide for conveyance. Creates land transfer act.",0,,2013-07-03,"Assigned Pa 83'13 With Immediate Effect",https://legiscan.com/MI/bill/HB4080/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4080
465423,1007,HB4081,1,Introduced,2013-01-22,"Individual income tax; checkoff; contribution to Michigan Alzheimer's association fund; provide for check-off option. Amends sec. 435 of 1967 PA 281 (MCL 206.435). TIE BAR WITH: HB 4082'13","Individual income tax; checkoff; contribution to Michigan Alzheimer's association fund; provide for check-off option. Amends sec. 435 of 1967 PA 281 (MCL 206.435). TIE BAR WITH: HB 4082'13",838,"Senate Government Operations",2013-04-11,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HB4081/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4081
465411,1007,HB4082,4,Passed,2013-07-03,"Individual income tax; other; Michigan Alzheimer's association fund act; create. Creates new act. TIE BAR WITH: SB 0150'13","Individual income tax; other; Michigan Alzheimer's association fund act; create. Creates new act. TIE BAR WITH: SB 0150'13",0,,2013-07-03,"Assigned Pa 88'13 With Immediate Effect",https://legiscan.com/MI/bill/HB4082/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4082
465400,1007,HB4083,1,Introduced,2013-01-22,"Law enforcement; other; Michigan crime stoppers act; create, and provide for criminal assessments to fund crime stopper activities. Creates new act.","Law enforcement; other; Michigan crime stoppers act; create, and provide for criminal assessments to fund crime stopper activities. Creates new act.",0,,2013-05-08,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4083/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4083
465387,1007,HB4084,4,Passed,2013-07-03,"Individual income tax; other; ALS of Michigan (""Lou Gehrig's disease"") fund act; create. Creates new act.","Individual income tax; other; ALS of Michigan (""Lou Gehrig's disease"") fund act; create. Creates new act.",0,,2013-07-03,"Assigned Pa 89'13 With Immediate Effect",https://legiscan.com/MI/bill/HB4084/2013,http://legislature.mi.gov/doc.aspx?2013-HB-4084
