bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
907915,1414,HB4001,1,Introduced,2017-01-11,"Individual income tax; rate; annual rollback of rate until zero; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).","Individual income tax; rate; annual rollback of rate until zero; provide for. Amends sec. 51 of 1967 PA 281 (MCL 206.51).",0,,2017-02-23,"Postponed For The Day",https://legiscan.com/MI/bill/HB4001/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4001
917232,1414,HB4055,1,Introduced,2017-01-18,"Individual income tax; retirement or pension benefits; limitations and restrictions for certain individuals born after 1952; modify. Amends sec. 30 of 1967 PA 281 (MCL 206.30).","Individual income tax; retirement or pension benefits; limitations and restrictions for certain individuals born after 1952; modify. Amends sec. 30 of 1967 PA 281 (MCL 206.30).",0,,2017-01-18,"Bill Electronically Reproduced 01/18/2017",https://legiscan.com/MI/bill/HB4055/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4055
917923,1414,HB4056,1,Introduced,2017-01-18,"Local government; other; distribution of local community stabilization act share revenues; modify. Amends secs. 13 & 16a of 2014 PA 86 (MCL 123.1353 & 123.1356a).","Local government; other; distribution of local community stabilization act share revenues; modify. Amends secs. 13 & 16a of 2014 PA 86 (MCL 123.1353 & 123.1356a).",0,,2017-11-08,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB4056/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4056
917388,1414,HB4057,4,Passed,2017-05-11,"Highways; name; portion of US-12 in the city of Jonesville; designate as the ""James Bondsteel Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 7a.","Highways; name; portion of US-12 in the city of Jonesville; designate as the ""James Bondsteel Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 7a.",0,,2017-05-11,"Assigned Pa 28'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4057/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4057
917206,1414,HB4058,4,Passed,2017-06-07,"Economic development; neighborhood enterprise zones; requirement to send report of assessed values and ad valorem taxes to the Michigan enterprise zone authority; eliminate. Amends sec. 13 of 1992 PA 147 (MCL 207.783) & repeals sec. 14 of 1992 PA 147 (MCL 207.784).","Economic development; neighborhood enterprise zones; requirement to send report of assessed values and ad valorem taxes to the Michigan enterprise zone authority; eliminate. Amends sec. 13 of 1992 PA 147 (MCL 207.783) & repeals sec. 14 of 1992 PA 147 (MCL 207.784).",0,,2017-06-07,"Assigned Pa 44'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4058/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4058
917532,1414,HB4059,1,Introduced,2017-01-18,"Vehicles; other; definition of certain mini campers; provide for, and exclude from dealer license requirement and certificate of title and registration requirements. Amends secs. 11, 40a & 216 of 1949 PA 300 (MCL 257.11 et seq.) & adds sec. 30d.","Vehicles; other; definition of certain mini campers; provide for, and exclude from dealer license requirement and certificate of title and registration requirements. Amends secs. 11, 40a & 216 of 1949 PA 300 (MCL 257.11 et seq.) & adds sec. 30d.",0,,2017-01-18,"Bill Electronically Reproduced 01/18/2017",https://legiscan.com/MI/bill/HB4059/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4059
917372,1414,HB4060,1,Introduced,2017-01-18,"Gaming; casinos; sports betting; allow in casinos under the gaming control and revenue act. Amends 1996 IL 1 (MCL 432.201 - 432.226) by adding sec. 9e.","Gaming; casinos; sports betting; allow in casinos under the gaming control and revenue act. Amends 1996 IL 1 (MCL 432.201 - 432.226) by adding sec. 9e.",0,,2017-01-18,"Bill Electronically Reproduced 01/18/2017",https://legiscan.com/MI/bill/HB4060/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4060
917746,1414,HB4061,1,Introduced,2017-01-18,"Education; safety; school lockdown drills; require reporting of. Amends sec. 19 of 1941 PA 207 (MCL 29.19).","Education; safety; school lockdown drills; require reporting of. Amends sec. 19 of 1941 PA 207 (MCL 29.19).",0,,2017-01-18,"Bill Electronically Reproduced 01/18/2017",https://legiscan.com/MI/bill/HB4061/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4061
917096,1414,HB4062,1,Introduced,2017-01-18,"Traffic control; traffic regulation; traveling in extreme left-hand lane; regulate. Amends sec. 634 of 1949 PA 300 (MCL 257.634).","Traffic control; traffic regulation; traveling in extreme left-hand lane; regulate. Amends sec. 634 of 1949 PA 300 (MCL 257.634).",0,,2017-01-18,"Bill Electronically Reproduced 01/18/2017",https://legiscan.com/MI/bill/HB4062/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4062
929850,1414,HB4063,4,Passed,2017-05-11,"Crimes; other; aiming a beam of directed energy from a directed energy device at or into path of aircraft or moving train; prohibit and provide penalty.","Crimes; other; aiming a beam of directed energy from a directed energy device at or into path of aircraft or moving train; prohibit and provide penalty.",0,,2017-05-11,"Assigned Pa 29'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4063/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4063
929724,1414,HB4064,4,Passed,2017-05-11,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of aiming beam of directed energy from a directed energy device at aircraft or into path of aircraft or path of moving train; enact.","Criminal procedure; sentencing guidelines; sentencing guidelines for crime of aiming beam of directed energy from a directed energy device at aircraft or into path of aircraft or path of moving train; enact.",0,,2017-05-11,"Assigned Pa 30'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4064/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4064
929882,1414,HB4065,4,Passed,2017-12-13,"Corrections; other; prohibition against the department of corrections hiring a formerly convicted felon; modify. Amends sec. 5a of 1953 PA 232 (MCL 791.205a).","Corrections; other; prohibition against the department of corrections hiring a formerly convicted felon; modify. Amends sec. 5a of 1953 PA 232 (MCL 791.205a).",0,,2017-12-13,"Assigned Pa 191'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4065/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4065
930097,1414,HB4066,4,Passed,2018-12-31,"Health occupations; physicians; interstate medical licensure compact; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16189 & repeals sec. 16189.","Health occupations; physicians; interstate medical licensure compact; create. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 16189 & repeals sec. 16189.",0,,2018-12-31,"Assigned Pa 563'18 With Immediate Effect",https://legiscan.com/MI/bill/HB4066/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4066
930067,1414,HB4067,4,Passed,2018-12-31,"Health occupations; physicians; licensing process; modify to incorporate interstate medical licensure compact. Amends secs. 17001 & 17501 of 1978 PA 368 (MCL 333.17001 & 333.17501) & adds secs. 17011a & 17511a.","Health occupations; physicians; licensing process; modify to incorporate interstate medical licensure compact. Amends secs. 17001 & 17501 of 1978 PA 368 (MCL 333.17001 & 333.17501) & adds secs. 17011a & 17511a.",0,,2018-12-31,"Assigned Pa 524'18 With Immediate Effect",https://legiscan.com/MI/bill/HB4067/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4067
930005,1414,HB4068,1,Introduced,2017-01-24,"Property tax; exemptions; exemption of real property owned by qualified conservation clubs; create. Amends sec. 7o of 1893 PA 206 (MCL 211.7o).","Property tax; exemptions; exemption of real property owned by qualified conservation clubs; create. Amends sec. 7o of 1893 PA 206 (MCL 211.7o).",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4068/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4068
930128,1414,HB4069,4,Passed,2018-08-15,"Education; teachers; college credit requirements for individual to serve as substitute teacher; revise. Amends sec. 1233 of 1976 PA 451 (MCL 380.1233).","Education; teachers; college credit requirements for individual to serve as substitute teacher; revise. Amends sec. 1233 of 1976 PA 451 (MCL 380.1233).",0,,2018-08-15,"Assigned Pa 236'18 With Immediate Effect",https://legiscan.com/MI/bill/HB4069/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4069
929787,1414,HB4070,2,Engrossed,2017-03-28,"Property; condemnation; requirement that state agencies evaluate government actions that may result in takings; expand to include department of agriculture and rural development, and require agency that fails to review takings assessment to pay court costs and attorney fees. Amends title & secs. 2 & 4 of 1996 PA 101 (MCL 24.422 & 24.424) & adds sec. 6.","Property; condemnation; requirement that state agencies evaluate government actions that may result in takings; expand to include department of agriculture and rural development, and require agency that fails to review takings assessment to pay court costs and attorney fees. Amends title & secs. 2 & 4 of 1996 PA 101 (MCL 24.422 & 24.424) & adds sec. 6.",0,,2018-01-30,"Referred To Committee Of The Whole",https://legiscan.com/MI/bill/HB4070/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4070
929696,1414,HB4071,1,Introduced,2017-01-24,"Criminal procedure; bail; detention and denial of bail after certain convictions but before sentencing; expand to include child abuse. Amends sec. 9a, ch. X of 1927 PA 175 (MCL 770.9a).","Criminal procedure; bail; detention and denial of bail after certain convictions but before sentencing; expand to include child abuse. Amends sec. 9a, ch. X of 1927 PA 175 (MCL 770.9a).",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4071/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4071
930035,1414,HB4072,1,Introduced,2017-01-24,"Crimes; gangs; sentencing guidelines for crime of participating in a gang; enact. Amends sec. 16t, ch. XVII of 1927 PA 175 (MCL 777.16t). TIE BAR WITH: HB 4073'17","Crimes; gangs; sentencing guidelines for crime of participating in a gang; enact. Amends sec. 16t, ch. XVII of 1927 PA 175 (MCL 777.16t). TIE BAR WITH: HB 4073'17",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4072/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4072
929910,1414,HB4073,1,Introduced,2017-01-24,"Crimes; gangs; gang participation; prohibit, and provide a penalty. Amends sec. 411u of 1931 PA 328 (MCL 750.411u).","Crimes; gangs; gang participation; prohibit, and provide a penalty. Amends sec. 411u of 1931 PA 328 (MCL 750.411u).",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4073/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4073
930188,1414,HB4074,1,Introduced,2017-01-24,"Insurance; health insurers; abuse-deterrent opioid analgesic drug; require coverage. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406u.","Insurance; health insurers; abuse-deterrent opioid analgesic drug; require coverage. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406u.",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4074/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4074
929941,1414,HB4075,1,Introduced,2017-01-24,"Elections; scheduling; election of county executive in an optional unified form of county government; modify election schedule to the gubernatorial election years. Amends sec. 9 of 1973 PA 139 (MCL 45.559).","Elections; scheduling; election of county executive in an optional unified form of county government; modify election schedule to the gubernatorial election years. Amends sec. 9 of 1973 PA 139 (MCL 45.559).",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4075/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4075
929975,1414,HB4076,1,Introduced,2017-01-24,"Criminal procedure; sentencing guidelines; sentencing guidelines for altering or tampering with data in an official report; enact. Amends sec. 16x, ch. XVII of 1927 PA 175 (MCL 777.16x).","Criminal procedure; sentencing guidelines; sentencing guidelines for altering or tampering with data in an official report; enact. Amends sec. 16x, ch. XVII of 1927 PA 175 (MCL 777.16x).",0,,2017-03-21,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB4076/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4076
929819,1414,HB4077,2,Engrossed,2017-03-16,"Civil rights; public records; prohibition for public bodies commencing civil actions against entities making FOIA requests; implement in freedom of information act. Amends 1976 PA 442 (MCL 15.231 - 15.246) by adding sec. 5a.","Civil rights; public records; prohibition for public bodies commencing civil actions against entities making FOIA requests; implement in freedom of information act. Amends 1976 PA 442 (MCL 15.231 - 15.246) by adding sec. 5a.",838,"Senate Government Operations",2017-03-21,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HB4077/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4077
930158,1414,HB4078,1,Introduced,2017-01-24,"Crimes; intoxication or impairment; driver license sanctions; provide for. Amends secs. 304, 319, 625e & 625f of 1949 PA 300 (MCL 257.304 et seq.).","Crimes; intoxication or impairment; driver license sanctions; provide for. Amends secs. 304, 319, 625e & 625f of 1949 PA 300 (MCL 257.304 et seq.).",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4078/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4078
929756,1414,HB4079,1,Introduced,2017-01-24,"Liquor; licenses; restrictions on the issuance or transfer of specially designated distributor licenses; modify. Amends sec. 531 of 1998 PA 58 (MCL 436.1531).","Liquor; licenses; restrictions on the issuance or transfer of specially designated distributor licenses; modify. Amends sec. 531 of 1998 PA 58 (MCL 436.1531).",0,,2017-01-25,"Bill Electronically Reproduced 01/24/2017",https://legiscan.com/MI/bill/HB4079/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4079
929671,1414,HB4080,4,Passed,2017-05-02,"State financing and management; other; certain forms of energy improvement financing for certain school districts; provide for. Amends sec. 1274a of 1976 PA 451 (MCL 380.1274a).","State financing and management; other; certain forms of energy improvement financing for certain school districts; provide for. Amends sec. 1274a of 1976 PA 451 (MCL 380.1274a).",0,,2017-05-02,"Assigned Pa 23'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4080/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4080
930219,1414,HB4081,5,Vetoed,2018-12-31,"Gaming; bingo and charitable gaming; millionaire parties; provide for general amendments. Amends secs. 2, 3, 3a, 4, 4a, 8, 9, 10, 11b, 12, 13, 14, 15, 16 & 19 of 1972 PA 382 (MCL 432.102 et seq.); designates secs. 1 to 20 as art. 1; adds art. 2 & repeals secs. 10a, 10b & 20 of 1972 PA 382 (MCL 432.110a et seq.).","Gaming; bingo and charitable gaming; millionaire parties; provide for general amendments. Amends secs. 2, 3, 3a, 4, 4a, 8, 9, 10, 11b, 12, 13, 14, 15, 16 & 19 of 1972 PA 382 (MCL 432.102 et seq.); designates secs. 1 to 20 as art. 1; adds art. 2 & repeals secs. 10a, 10b & 20 of 1972 PA 382 (MCL 432.110a et seq.).",0,,2018-12-31,"Vetoed By The Governor 12/28/2018 12/31/18 Addenda",https://legiscan.com/MI/bill/HB4081/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4081
932449,1414,HB4082,4,Passed,2017-07-12,"Natural resources; other; DNR prescribed burns; require notification to township supervisor and 9-1-1 service. Amends secs. 51501 & 51506 of 1994 PA 451 (MCL 324.51501 & 324.51506) & adds sec. 51503c.","Natural resources; other; DNR prescribed burns; require notification to township supervisor and 9-1-1 service. Amends secs. 51501 & 51506 of 1994 PA 451 (MCL 324.51501 & 324.51506) & adds sec. 51503c.",0,,2017-07-12,"Assigned Pa 60'17 With Immediate Effect",https://legiscan.com/MI/bill/HB4082/2017,http://legislature.mi.gov/doc.aspx?2017-HB-4082
