bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
224250,114,HB4001,1,Introduced,2011-01-13,"Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).","Michigan business tax; surcharge; surcharge tax; repeal. Repeals sec. 281 of 2007 PA 36 (MCL 208.1281).",825,"House Tax Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4001/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4001
224302,114,HB4053,1,Introduced,2011-01-13,"Public employees and officers; ethics; holding of incompatible public offices; modify and allow under certain circumstances. Amends sec. 3 of 1978 PA 566 (MCL 15.183).","Public employees and officers; ethics; holding of incompatible public offices; modify and allow under certain circumstances. Amends sec. 3 of 1978 PA 566 (MCL 15.183).",1733,"House Oversight, Reform, And Ethics",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4053/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4053
224303,114,HB4054,1,Introduced,2011-01-13,"Local government; other; right-to-work zone; permit. Amends sec. 14 of 1939 PA 176 (MCL 423.14) & adds sec. 14a.","Local government; other; right-to-work zone; permit. Amends sec. 14 of 1939 PA 176 (MCL 423.14) & adds sec. 14a.",0,,2012-12-06,"Notice Of Intent To Reconsider Given",https://legiscan.com/MI/bill/HB4054/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4054
224304,114,HB4055,1,Introduced,2011-01-13,"Liquor; licenses; license to serve alcohol at certain conference centers; allow. Amends sec. 513 of 1998 PA 58 (MCL 436.1513).","Liquor; licenses; license to serve alcohol at certain conference centers; allow. Amends sec. 513 of 1998 PA 58 (MCL 436.1513).",895,"House Regulatory Reform",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4055/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4055
224305,114,HB4056,1,Introduced,2011-01-13,"Insurance; health; health care benefits that require certain deductibles or copays; provide for certain restrictions on whether health care service can be listed as a health care benefit. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3402a.","Insurance; health; health care benefits that require certain deductibles or copays; provide for certain restrictions on whether health care service can be listed as a health care benefit. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3402a.",892,"House Health Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4056/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4056
224306,114,HB4057,1,Introduced,2011-01-13,"Insurance; health care corporations; health care benefits that require certain deductibles or copays; provide for certain restrictions on whether health care service can be listed as a health care benefit. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 420.","Insurance; health care corporations; health care benefits that require certain deductibles or copays; provide for certain restrictions on whether health care service can be listed as a health care benefit. Amends 1980 PA 350 (MCL 550.1101 - 550.1704) by adding sec. 420.",892,"House Health Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4057/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4057
224307,114,HB4058,1,Introduced,2011-01-13,"Insurance; third party administrators; health care benefits that require certain deductibles or copays; provide for certain restrictions on whether health care services can be listed as a health care benefit. Amends 1984 PA 218 (MCL 550.901 - 550.960) by adding sec. 33.","Insurance; third party administrators; health care benefits that require certain deductibles or copays; provide for certain restrictions on whether health care services can be listed as a health care benefit. Amends 1984 PA 218 (MCL 550.901 - 550.960) by adding sec. 33.",892,"House Health Policy",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4058/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4058
224308,114,HB4059,1,Introduced,2011-01-13,"Labor; collective bargaining; public employer contracts that pay union officials for time conducting union business; prohibit. Amends sec. 10 of 1947 PA 336 (MCL 423.210).","Labor; collective bargaining; public employer contracts that pay union officials for time conducting union business; prohibit. Amends sec. 10 of 1947 PA 336 (MCL 423.210).",0,,2012-05-24,"Referred To Committee Of The Whole With Substitute S-7",https://legiscan.com/MI/bill/HB4059/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4059
224309,114,HB4060,1,Introduced,2011-01-13,"Retirement; fire and police; amount of defined benefit pension of municipal fire and police; limit as a percent of base pay. Amends sec. 6 of 1937 PA 345 (MCL 38.556).","Retirement; fire and police; amount of defined benefit pension of municipal fire and police; limit as a percent of base pay. Amends sec. 6 of 1937 PA 345 (MCL 38.556).",1733,"House Oversight, Reform, And Ethics",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4060/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4060
224310,114,HB4061,4,Passed,2011-11-10,"Liquor; licenses; consumption of certain alcoholic liquor produced by home brewers; allow on the premises of micro brewers or brewpubs under certain circumstances. Amends sec. 1027 of 1998 PA 58 (MCL 436.2027).","Liquor; licenses; consumption of certain alcoholic liquor produced by home brewers; allow on the premises of micro brewers or brewpubs under certain circumstances. Amends sec. 1027 of 1998 PA 58 (MCL 436.2027).",0,,2011-11-10,"Assigned Pa 219'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4061/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4061
224311,114,HB4062,1,Introduced,2011-01-13,"Property; condemnation; compensation for the taking of a principal residence under eminent domain; revise. Amends sec. 5 of 1980 PA 87 (MCL 213.55).","Property; condemnation; compensation for the taking of a principal residence under eminent domain; revise. Amends sec. 5 of 1980 PA 87 (MCL 213.55).",1721,"House Local, Intergovernmental, And Regional Affairs",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4062/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4062
224312,114,HB4063,1,Introduced,2011-01-13,"Property tax; assessments; definition of transfer of ownership; revise to exclude certain transfers resulting from the taking of a principal residence under eminent domain. Amends sec. 27a of 1893 PA 206 (MCL 211.27a).","Property tax; assessments; definition of transfer of ownership; revise to exclude certain transfers resulting from the taking of a principal residence under eminent domain. Amends sec. 27a of 1893 PA 206 (MCL 211.27a).",1721,"House Local, Intergovernmental, And Regional Affairs",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4063/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4063
224313,114,HB4064,1,Introduced,2011-01-13,"Campaign finance; contributions and expenditures; general amendments; provide for. Amends secs. 15, 16, 22, 26, 28, 29, 33, 35, 41, 42, 52, 55 & 57 of 1976 PA 388 (MCL 169.215 et seq.) & adds secs. 43a & 48.","Campaign finance; contributions and expenditures; general amendments; provide for. Amends secs. 15, 16, 22, 26, 28, 29, 33, 35, 41, 42, 52, 55 & 57 of 1976 PA 388 (MCL 169.215 et seq.) & adds secs. 43a & 48.",1720,"House Redistricting And Elections",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4064/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4064
224314,114,HB4065,1,Introduced,2011-01-13,"Elections; candidates; eligibility criteria; prohibit a person who has outstanding criminal fines from election to office. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 938a.","Elections; candidates; eligibility criteria; prohibit a person who has outstanding criminal fines from election to office. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 938a.",1720,"House Redistricting And Elections",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4065/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4065
224315,114,HB4066,1,Introduced,2011-01-13,"Campaign finance; contributions and expenditures; expenditures by candidate committees to defend certain officials in criminal actions; prohibit. Amends sec. 21a of 1976 PA 388 (MCL 169.221a).","Campaign finance; contributions and expenditures; expenditures by candidate committees to defend certain officials in criminal actions; prohibit. Amends sec. 21a of 1976 PA 388 (MCL 169.221a).",1720,"House Redistricting And Elections",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4066/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4066
224316,114,HB4067,1,Introduced,2011-01-13,"Family law; paternity; paternity of a child born to a married woman; allow to be established in a man other than the husband. Amends secs. 1, 4 & 6 of 1956 PA 205 (MCL 722.711 et seq.).","Family law; paternity; paternity of a child born to a married woman; allow to be established in a man other than the husband. Amends secs. 1, 4 & 6 of 1956 PA 205 (MCL 722.711 et seq.).",0,,2012-01-31,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB4067/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4067
224317,114,HB4068,1,Introduced,2011-01-13,"Family law; paternity; expedited provision of copy of acknowledgment of parentage to attorney or court clerk; provide for. Amends sec. 5 of 1996 PA 305 (MCL 722.1005). TIE BAR WITH: HB 4069'11","Family law; paternity; expedited provision of copy of acknowledgment of parentage to attorney or court clerk; provide for. Amends sec. 5 of 1996 PA 305 (MCL 722.1005). TIE BAR WITH: HB 4069'11",0,,2012-01-31,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB4068/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4068
224318,114,HB4069,1,Introduced,2011-01-13,"Records; birth; provision of certain birth records by the state registrar; revise. Amends sec. 2882 of 1978 PA 368 (MCL 333.2882). TIE BAR WITH: HB 4068'11","Records; birth; provision of certain birth records by the state registrar; revise. Amends sec. 2882 of 1978 PA 368 (MCL 333.2882). TIE BAR WITH: HB 4068'11",0,,2012-01-31,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB4069/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4069
224319,114,HB4070,1,Introduced,2011-01-13,"Criminal procedure; sentencing guidelines; sentencing guidelines for crimes involving child sexually abusive activity or child sexually abusive material; enhance scoring. Amends sec. 39, ch. XVII of 1927 PA 175 (MCL 777.39).","Criminal procedure; sentencing guidelines; sentencing guidelines for crimes involving child sexually abusive activity or child sexually abusive material; enhance scoring. Amends sec. 39, ch. XVII of 1927 PA 175 (MCL 777.39).",821,"House Judiciary",2011-01-18,"Printed Bill Filed 01/14/2011",https://legiscan.com/MI/bill/HB4070/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4070
224320,114,HB4071,4,Passed,2011-11-09,"Corrections; jails; double-bunking and jail cell size provisions; modify. Amends secs. 62b & 62c of 1953 PA 232 (MCL 791.262b & 791.262c).","Corrections; jails; double-bunking and jail cell size provisions; modify. Amends secs. 62b & 62c of 1953 PA 232 (MCL 791.262b & 791.262c).",0,,2011-11-09,"Assigned Pa 211'11 With Immediate Effect",https://legiscan.com/MI/bill/HB4071/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4071
224321,114,HB4072,1,Introduced,2011-01-13,"Watercraft; safety; blood alcohol content for individuals operating a vessel; lower, and establish a zero-tolerance provision. Amends secs. 80101, 80171, 80176, 80177, 80178, 80180, 80183, 80184, 80186, 80187 & 80190 of 1994 PA 451 (MCL 324.80101 et seq.) & adds secs. 80178a & 80178b.","Watercraft; safety; blood alcohol content for individuals operating a vessel; lower, and establish a zero-tolerance provision. Amends secs. 80101, 80171, 80176, 80177, 80178, 80180, 80183, 80184, 80186, 80187 & 80190 of 1994 PA 451 (MCL 324.80101 et seq.) & adds secs. 80178a & 80178b.",0,,2012-01-19,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4072/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4072
224322,114,HB4073,1,Introduced,2011-01-13,"Criminal procedure; sentencing guidelines; sentencing guidelines for operating vessel while impaired by or under the influence of alcohol or a controlled substance; enact. Amends sec. 13g, ch. XVII of 1927 PA 175 (MCL 777.13g). TIE BAR WITH: HB 4072'11","Criminal procedure; sentencing guidelines; sentencing guidelines for operating vessel while impaired by or under the influence of alcohol or a controlled substance; enact. Amends sec. 13g, ch. XVII of 1927 PA 175 (MCL 777.13g). TIE BAR WITH: HB 4072'11",0,,2012-01-19,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4073/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4073
224323,114,HB4074,4,Passed,2012-02-23,"Corrections; prisoners; prisoner to obtain certain identity documents before release; require under certain circumstances. Amends secs. 35, 37 & 67 of 1953 PA 232 (MCL 791.235 et seq.) & adds sec. 34c. TIE BAR WITH: HB 4075'11, HB 4076'11, HB 4077'11","Corrections; prisoners; prisoner to obtain certain identity documents before release; require under certain circumstances. Amends secs. 35, 37 & 67 of 1953 PA 232 (MCL 791.235 et seq.) & adds sec. 34c. TIE BAR WITH: HB 4075'11, HB 4076'11, HB 4077'11",0,,2012-02-23,"Assigned Pa 24'12 With Immediate Effect",https://legiscan.com/MI/bill/HB4074/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4074
224324,114,HB4075,4,Passed,2012-02-23,"State; identification cards; forms of identification necessary to apply for a state identification card; include corrections identification card and allow access by secretary of state to certain prisoner information. Amends sec. 1 of 1972 PA 222 (MCL 28.291). TIE BAR WITH: HB 4074'11, HB 4076'11, HB 4077'11","State; identification cards; forms of identification necessary to apply for a state identification card; include corrections identification card and allow access by secretary of state to certain prisoner information. Amends sec. 1 of 1972 PA 222 (MCL 28.291). TIE BAR WITH: HB 4074'11, HB 4076'11, HB 4077'11",0,,2012-02-23,"Assigned Pa 25'12 With Immediate Effect",https://legiscan.com/MI/bill/HB4075/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4075
224325,114,HB4076,4,Passed,2012-02-23,"Traffic control; driver license; forms of identification necessary to apply for driver license; include corrections identification card and allow access by secretary of state to certain prisoner information. Amends sec. 307 of 1949 PA 300 (MCL 257.307). TIE BAR WITH: HB 4074'11, HB 4075'11, HB 4077'11","Traffic control; driver license; forms of identification necessary to apply for driver license; include corrections identification card and allow access by secretary of state to certain prisoner information. Amends sec. 307 of 1949 PA 300 (MCL 257.307). TIE BAR WITH: HB 4074'11, HB 4075'11, HB 4077'11",0,,2012-02-23,"Assigned Pa 26'12 With Immediate Effect",https://legiscan.com/MI/bill/HB4076/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4076
224326,114,HB4077,4,Passed,2012-02-23,"Criminal procedure; sentencing; notification to prisoner regarding importance of obtaining identity documents; require under certain circumstances and provide that existing identity documents be forwarded to the department of corrections. Amends sec. 14, ch. XI of 1927 PA 175 (MCL 771.14). TIE BAR WITH: HB 4074'11, HB 4075'11, HB 4076'11","Criminal procedure; sentencing; notification to prisoner regarding importance of obtaining identity documents; require under certain circumstances and provide that existing identity documents be forwarded to the department of corrections. Amends sec. 14, ch. XI of 1927 PA 175 (MCL 771.14). TIE BAR WITH: HB 4074'11, HB 4075'11, HB 4076'11",0,,2012-02-23,"Assigned Pa 27'12 With Immediate Effect",https://legiscan.com/MI/bill/HB4077/2011,http://legislature.mi.gov/doc.aspx?2011-HB-4077
