bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1155075,1638,HB4050,1,Introduced,2019-01-16,"Property tax: assessments; transfer of ownership from a general or limited partnership to certain individuals; allow to be exempt from uncapping taxes after transfer. Amends sec. 27a of 1893 PA 206 (MCL 211.27a).","Property tax: assessments; transfer of ownership from a general or limited partnership to certain individuals; allow to be exempt from uncapping taxes after transfer. Amends sec. 27a of 1893 PA 206 (MCL 211.27a).",4024,"House Ways And Means",2019-10-30,"Referred To Committee On Ways And Means",https://legiscan.com/MI/bill/HB4050/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4050
1154886,1638,HB4051,4,Passed,2020-01-28,"Mental health: other; Michigan CARES hotline; create. Amends 1974 PA 258 (MCL 330.1001 - 330.2106) by adding sec. 165.","Mental health: other; Michigan CARES hotline; create. Amends 1974 PA 258 (MCL 330.1001 - 330.2106) by adding sec. 165.",0,,2020-01-28,"Assigned Pa 12'20 With Immediate Effect",https://legiscan.com/MI/bill/HB4051/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4051
1155011,1638,HB4052,1,Introduced,2019-01-16,"Human services: adult foster care; licensure for adult residential psychiatric programs; provide for. Creates new act.","Human services: adult foster care; licensure for adult residential psychiatric programs; provide for. Creates new act.",892,"House Health Policy",2019-01-16,"Bill Electronically Reproduced 01/16/2019",https://legiscan.com/MI/bill/HB4052/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4052
1155267,1638,HB4053,1,Introduced,2019-01-16,"Property tax: exemptions; exemption for surviving spouse of certain veterans; modify. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).","Property tax: exemptions; exemption for surviving spouse of certain veterans; modify. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).",3897,"House Local Government And Municipal Finance",2019-01-16,"Bill Electronically Reproduced 01/16/2019",https://legiscan.com/MI/bill/HB4053/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4053
1155139,1638,HB4054,1,Introduced,2019-01-16,"Education: counseling; minimum number of school counselors to be employed by a school district, intermediate school district, or public school academy; establish. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1173.","Education: counseling; minimum number of school counselors to be employed by a school district, intermediate school district, or public school academy; establish. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1173.",818,"House Education",2019-01-16,"Bill Electronically Reproduced 01/16/2019",https://legiscan.com/MI/bill/HB4054/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4054
1154951,1638,HB4055,4,Passed,2019-06-18,"Land use: land division; tax payment certification or tax apportionment; require prior to approval of land division. Amends sec. 109 of 1967 PA 288 (MCL 560.109).","Land use: land division; tax payment certification or tax apportionment; require prior to approval of land division. Amends sec. 109 of 1967 PA 288 (MCL 560.109).",0,,2019-06-18,"Assigned Pa 23'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4055/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4055
1155202,1638,HB4056,2,Engrossed,2019-05-21,"Law enforcement: peace officers; definition of peace officer in the carrying and administering opioid antagonists act; expand to include corrections officers. Amends sec. 1 of 2014 PA 462 (MCL 28.541).","Law enforcement: peace officers; definition of peace officer in the carrying and administering opioid antagonists act; expand to include corrections officers. Amends sec. 1 of 2014 PA 462 (MCL 28.541).",3833,"Senate Health Policy And Human Services",2019-05-22,"Referred To Committee On Health Policy And Human Services",https://legiscan.com/MI/bill/HB4056/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4056
1158279,1638,HB4057,1,Introduced,2019-01-17,"Liquor: tax; earmark of net revenues for substance use disorder prevention and treatment programs; create. Amends sec. 221 of 1998 PA 58 (MCL 436.1221).","Liquor: tax; earmark of net revenues for substance use disorder prevention and treatment programs; create. Amends sec. 221 of 1998 PA 58 (MCL 436.1221).",4024,"House Ways And Means",2019-02-28,"Referred To Committee On Ways And Means",https://legiscan.com/MI/bill/HB4057/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4057
1158374,1638,HB4058,1,Introduced,2019-01-17,"Labor: fair employment practices; employer requesting, making, or maintaining a record of a job applicant's felony arrest or detention; prohibit. Amends sec. 205a of 1976 PA 453 (MCL 37.2205a).","Labor: fair employment practices; employer requesting, making, or maintaining a record of a job applicant's felony arrest or detention; prohibit. Amends sec. 205a of 1976 PA 453 (MCL 37.2205a).",821,"House Judiciary",2019-01-17,"Bill Electronically Reproduced 01/17/2019",https://legiscan.com/MI/bill/HB4058/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4058
1158831,1638,HB4059,1,Introduced,2019-01-17,"Education: attendance; excused absence from public school for the purpose of sounding ""Taps"" at a military honor funeral for a deceased veteran; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1138a.","Education: attendance; excused absence from public school for the purpose of sounding ""Taps"" at a military honor funeral for a deceased veteran; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1138a.",818,"House Education",2019-01-17,"Bill Electronically Reproduced 01/17/2019",https://legiscan.com/MI/bill/HB4059/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4059
1158098,1638,HB4060,4,Passed,2019-07-08,"Highways: memorial; portion of M-10; designate as the ""Aretha L. Franklin Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 1083.","Highways: memorial; portion of M-10; designate as the ""Aretha L. Franklin Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2080) by adding sec. 1083.",0,,2019-07-08,"Assigned Pa 46'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4060/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4060
1158738,1638,HB4061,4,Passed,2019-06-05,"Highways: memorial; portion of M-53; designate as the ""Chief Petty Officer Jason Freiwald Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 20.2080) by adding sec. 21b.","Highways: memorial; portion of M-53; designate as the ""Chief Petty Officer Jason Freiwald Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 20.2080) by adding sec. 21b.",0,,2019-06-05,"Assigned Pa 4'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4061/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4061
1158550,1638,HB4062,1,Introduced,2019-01-17,"Transportation: funds; calculation of highway, road, and street mileage; modify. Amends secs. 10a, 12, 12b, 13 & 14 of 1951 PA 51 (MCL 247.660a et seq.).","Transportation: funds; calculation of highway, road, and street mileage; modify. Amends secs. 10a, 12, 12b, 13 & 14 of 1951 PA 51 (MCL 247.660a et seq.).",827,"House Transportation",2019-01-17,"Bill Electronically Reproduced 01/17/2019",https://legiscan.com/MI/bill/HB4062/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4062
1159018,1638,HB4063,1,Introduced,2019-01-17,"Worker's compensation: disabilities; certain occupational diseases; extend presumption of causation to part-time, paid on-call, and volunteer firefighters. Amends sec. 405 of 1969 PA 317 (MCL 418.405).","Worker's compensation: disabilities; certain occupational diseases; extend presumption of causation to part-time, paid on-call, and volunteer firefighters. Amends sec. 405 of 1969 PA 317 (MCL 418.405).",4024,"House Ways And Means",2020-12-01,"Referred To Committee On Ways And Means, With Substitute (h-3)",https://legiscan.com/MI/bill/HB4063/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4063
1158188,1638,HB4064,1,Introduced,2019-01-17,"Water: quality; program for testing and removing lead in drinking water used by schools and child care centers; provide for. Amends sec. 2 of 1976 PA 399 (MCL 325.1002) & adds sec. 7a.","Water: quality; program for testing and removing lead in drinking water used by schools and child care centers; provide for. Amends sec. 2 of 1976 PA 399 (MCL 325.1002) & adds sec. 7a.",4116,"House Natural Resources And Outdoor Recreation",2019-01-17,"Bill Electronically Reproduced 01/17/2019",https://legiscan.com/MI/bill/HB4064/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4064
1159112,1638,HB4065,1,Introduced,2019-01-17,"Water: other; water ombudsman; create. Creates new act.","Water: other; water ombudsman; create. Creates new act.",4116,"House Natural Resources And Outdoor Recreation",2019-01-17,"Bill Electronically Reproduced 01/17/2019",https://legiscan.com/MI/bill/HB4065/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4065
1159199,1638,HB4066,4,Passed,2019-06-11,"Fire: other; requirement for manual fire alarm box in schools; exempt in certain circumstances. Amends 1941 PA 207 (MCL 29.1 - 29.33) by adding sec. 3d.","Fire: other; requirement for manual fire alarm box in schools; exempt in certain circumstances. Amends 1941 PA 207 (MCL 29.1 - 29.33) by adding sec. 3d.",0,,2019-06-11,"Assigned Pa 19'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4066/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4066
1158460,1638,HB4067,4,Passed,2019-06-11,"Construction: code; requirement for manual fire alarm box in school vestibules; exempt in certain circumstances. Amends 1972 PA 230 (MCL 125.1501 - 125.1531) by adding sec. 4h.","Construction: code; requirement for manual fire alarm box in school vestibules; exempt in certain circumstances. Amends 1972 PA 230 (MCL 125.1501 - 125.1531) by adding sec. 4h.",0,,2019-06-11,"Assigned Pa 20'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4067/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4067
1158647,1638,HB4068,1,Introduced,2019-01-17,"Property tax: exemptions; alternative energy personal property; modify exemption. Amends sec. 9i of 1893 PA 206 (MCL 211.9i).","Property tax: exemptions; alternative energy personal property; modify exemption. Amends sec. 9i of 1893 PA 206 (MCL 211.9i).",825,"House Tax Policy",2019-01-17,"Bill Electronically Reproduced 01/17/2019",https://legiscan.com/MI/bill/HB4068/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4068
1158928,1638,HB4069,4,Passed,2019-11-13,"Property tax: assessments; placement of solar panels on residential real property; exclude from assessment of true cash value. Amends sec. 34d of 1893 PA 206 (MCL 211.34d). TIE BAR WITH: SB 0047'19","Property tax: assessments; placement of solar panels on residential real property; exclude from assessment of true cash value. Amends sec. 34d of 1893 PA 206 (MCL 211.34d). TIE BAR WITH: SB 0047'19",0,,2019-11-13,"Assigned Pa 117'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4069/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4069
1169033,1638,HB4070,1,Introduced,2019-01-23,"Vehicles: fund-raising registration plates; fund-raising registration plate for ""I Support Public Schools""; create and earmark revenue into school aid fund. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 811gg.","Vehicles: fund-raising registration plates; fund-raising registration plate for ""I Support Public Schools""; create and earmark revenue into school aid fund. Amends 1949 PA 300 (MCL 257.1 - 257.923) by adding sec. 811gg.",827,"House Transportation",2019-01-23,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4070/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4070
1168967,1638,HB4071,1,Introduced,2019-01-23,"Education: attendance; attendance requirements for kindergarten; modify. Amends secs. 1147 & 1561 of 1976 PA 451 (MCL 380.1147 & 380.1561).","Education: attendance; attendance requirements for kindergarten; modify. Amends secs. 1147 & 1561 of 1976 PA 451 (MCL 380.1147 & 380.1561).",818,"House Education",2019-01-23,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4071/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4071
1169233,1638,HB4072,1,Introduced,2019-01-23,"Natural resources; gas and oil; use of flowback water from hydraulic fracturing process on dirt roads as a dust suppression tool; prohibit. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 61528.","Natural resources; gas and oil; use of flowback water from hydraulic fracturing process on dirt roads as a dust suppression tool; prohibit. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 61528.",827,"House Transportation",2019-01-24,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4072/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4072
1169299,1638,HB4073,1,Introduced,2019-01-23,"State financing and management; other; requirement for state agencies to translate their public websites into languages spoken by at least 2.5% of Michigan's population; require. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 449.","State financing and management; other; requirement for state agencies to translate their public websites into languages spoken by at least 2.5% of Michigan's population; require. Amends 1984 PA 431 (MCL 18.1101 - 18.1594) by adding sec. 449.",899,"House Government Operations",2019-01-24,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4073/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4073
1169170,1638,HB4074,1,Introduced,2019-01-23,"Family law; child custody; exemption allowing person convicted of certain criminal sexual conduct to be granted custody; remove. Amends secs. 5 & 7a of 1970 PA 91 (MCL 722.25 & 722.27a).","Family law; child custody; exemption allowing person convicted of certain criminal sexual conduct to be granted custody; remove. Amends secs. 5 & 7a of 1970 PA 91 (MCL 722.25 & 722.27a).",821,"House Judiciary",2019-01-24,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4074/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4074
1168770,1638,HB4075,1,Introduced,2019-01-23,"Education: financing; permissible use of sinking funds; expand to include school bus purchasing. Amends sec. 1212 of 1976 PA 451 (MCL 380.1212).","Education: financing; permissible use of sinking funds; expand to include school bus purchasing. Amends sec. 1212 of 1976 PA 451 (MCL 380.1212).",825,"House Tax Policy",2019-01-23,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4075/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4075
1168833,1638,HB4076,1,Introduced,2019-01-23,"Crimes: internet; penalties for coercing vulnerable adult into providing sexually explicit visual material; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 145g.","Crimes: internet; penalties for coercing vulnerable adult into providing sexually explicit visual material; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 145g.",821,"House Judiciary",2019-06-19,"Referred To Committee On Judiciary, With Substitute (h-2)",https://legiscan.com/MI/bill/HB4076/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4076
1168901,1638,HB4077,4,Passed,2019-07-10,"Economic development: other; commercial rehabilitation certificates; modify under certain circumstances. Amends secs. 6 & 8 of 2005 PA 210 (MCL 207.846 & 207.848).","Economic development: other; commercial rehabilitation certificates; modify under certain circumstances. Amends secs. 6 & 8 of 2005 PA 210 (MCL 207.846 & 207.848).",0,,2019-07-10,"Assigned Pa 44'19 With Immediate Effect",https://legiscan.com/MI/bill/HB4077/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4077
1169363,1638,HB4078,1,Introduced,2019-01-23,"Businesses: nonprofit corporations; municipal health facilities operated by certain cities under home rule cities act; provide for incorporation by operation of law. Amends secs. 251, 253, 254, 255, 256 & 258 of 1987 PA 230 (MCL 331.1251 et seq.) & adds sec. 252a.","Businesses: nonprofit corporations; municipal health facilities operated by certain cities under home rule cities act; provide for incorporation by operation of law. Amends secs. 251, 253, 254, 255, 256 & 258 of 1987 PA 230 (MCL 331.1251 et seq.) & adds sec. 252a.",892,"House Health Policy",2019-01-23,"Bill Electronically Reproduced 01/23/2019",https://legiscan.com/MI/bill/HB4078/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4078
1171505,1638,HB4079,1,Introduced,2019-01-24,"Insurance: property and casualty; insurance rates; eliminate file and use for automobile and home insurance. Amends secs. 2106 & 2108 of 1956 PA 218 (MCL 500.2106 & 500.2108).","Insurance: property and casualty; insurance rates; eliminate file and use for automobile and home insurance. Amends secs. 2106 & 2108 of 1956 PA 218 (MCL 500.2106 & 500.2108).",894,"House Insurance",2019-01-24,"Bill Electronically Reproduced 01/24/2019",https://legiscan.com/MI/bill/HB4079/2019,http://legislature.mi.gov/doc.aspx?2019-HB-4079
