bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
681723,1135,HB4001,4,Passed,2016-12-31,"Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).","Labor; hours and wages; prevailing wage; eliminate. Repeals 1965 PA 166 (MCL 408.551 - 408.558).",0,,2016-12-31,"Reported With Recommendation Without Amendment",https://legiscan.com/MI/bill/HB4001/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4001
691552,1135,HB4057,1,Introduced,2015-01-22,"Environmental protection; air pollution; impact study and consideration of cumulative pollution levels; require for issuance of air quality permits in certain locations. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5506a.","Environmental protection; air pollution; impact study and consideration of cumulative pollution levels; require for issuance of air quality permits in certain locations. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5506a.",3214,"House Energy Policy",2015-01-27,"Printed Bill Filed 01/23/2015",https://legiscan.com/MI/bill/HB4057/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4057
691342,1135,HB4058,1,Introduced,2015-01-22,"Environmental protection; pollution prevention; containment of petroleum coke piles; require. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 3111 & 5525a.","Environmental protection; pollution prevention; containment of petroleum coke piles; require. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding secs. 3111 & 5525a.",3214,"House Energy Policy",2015-01-27,"Printed Bill Filed 01/23/2015",https://legiscan.com/MI/bill/HB4058/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4058
700746,1135,HB4059,4,Passed,2015-12-16,"Retirement; public school employees; retirant employed at a reporting unit under certain circumstances without forfeiting retirement allowance or health care coverage; extend sunset. Amends sec. 61 of 1980 PA 300 (MCL 38.1361).","Retirement; public school employees; retirant employed at a reporting unit under certain circumstances without forfeiting retirement allowance or health care coverage; extend sunset. Amends sec. 61 of 1980 PA 300 (MCL 38.1361).",0,,2015-12-16,"Assigned Pa 219'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4059/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4059
700528,1135,HB4060,4,Passed,2015-06-10,"Higher education; state universities; acceptance of an American council on education transcript; allow, and clarify transferable credits. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 275b.","Higher education; state universities; acceptance of an American council on education transcript; allow, and clarify transferable credits. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 275b.",0,,2015-06-10,"Assigned Pa 44'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4060/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4060
700692,1135,HB4061,1,Introduced,2015-01-27,"Health; screening; screening for lead exposure in children 12-24 months; require. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 5474d.","Health; screening; screening for lead exposure in children 12-24 months; require. Amends 1978 PA 368 (MCL 333.1101 - 333.25211) by adding sec. 5474d.",0,,2016-04-19,"Recommendation Concurred In",https://legiscan.com/MI/bill/HB4061/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4061
700761,1135,HB4062,1,Introduced,2015-01-27,"Housing; landlord and tenants; landlords renting property with knowledge of lead poison; provide for civil liability. Amends sec. 5475a of 1978 PA 368 (MCL 333.5475a) & repeals sec. 5474b of 1978 PA 368 (MCL 333.5474b[1]).","Housing; landlord and tenants; landlords renting property with knowledge of lead poison; provide for civil liability. Amends sec. 5475a of 1978 PA 368 (MCL 333.5475a) & repeals sec. 5474b of 1978 PA 368 (MCL 333.5474b[1]).",821,"House Judiciary",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4062/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4062
700660,1135,HB4063,1,Introduced,2015-01-27,"Housing; landlord and tenants; inspection and correction of violations under housing law; require to include lead-based paint inspection and abatement. Amends secs. 126, 129, 130 & 134 of 1917 PA 167 (MCL 125.526 et seq.).","Housing; landlord and tenants; inspection and correction of violations under housing law; require to include lead-based paint inspection and abatement. Amends secs. 126, 129, 130 & 134 of 1917 PA 167 (MCL 125.526 et seq.).",821,"House Judiciary",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4063/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4063
700629,1135,HB4064,1,Introduced,2015-01-27,"Individual income tax; veterans; property tax credit; increase for certain qualified veterans. Amends sec. 522 of 1967 PA 281 (MCL 206.522).","Individual income tax; veterans; property tax credit; increase for certain qualified veterans. Amends sec. 522 of 1967 PA 281 (MCL 206.522).",0,,2015-04-15,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4064/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4064
700549,1135,HB4065,1,Introduced,2015-01-27,"Energy; alternative sources; siting of large wind turbines; prohibit within certain distance of a gas line. Amends title & sec. 10 of 1969 PA 165 (MCL 483.160) & adds sec. 10a.","Energy; alternative sources; siting of large wind turbines; prohibit within certain distance of a gas line. Amends title & sec. 10 of 1969 PA 165 (MCL 483.160) & adds sec. 10a.",3214,"House Energy Policy",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4065/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4065
700564,1135,HB4066,1,Introduced,2015-01-27,"Energy; alternative sources; wind turbines in Great Lakes; prohibit DNR deeds, leases, or permits for. Amends secs. 32503 & 32512 of 1994 PA 451 (MCL 324.32503 & 324.32512).","Energy; alternative sources; wind turbines in Great Lakes; prohibit DNR deeds, leases, or permits for. Amends secs. 32503 & 32512 of 1994 PA 451 (MCL 324.32503 & 324.32512).",3214,"House Energy Policy",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4066/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4066
700585,1135,HB4067,1,Introduced,2015-01-27,"Traffic control; speed restrictions; procedure to change a speed limit restriction on certain county roads; modify. Amends sec. 628 of 1949 PA 300 (MCL 257.628).","Traffic control; speed restrictions; procedure to change a speed limit restriction on certain county roads; modify. Amends sec. 628 of 1949 PA 300 (MCL 257.628).",2834,"House Transportation And Infrastructure",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4067/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4067
700756,1135,HB4068,1,Introduced,2015-01-27,"Elections; precinct boundaries; consolidated precincts; allow during certain statewide elections. Amends sec. 659 of 1954 PA 116 (MCL 168.659).","Elections; precinct boundaries; consolidated precincts; allow during certain statewide elections. Amends sec. 659 of 1954 PA 116 (MCL 168.659).",3188,"Senate Elections And Government Reform",2015-02-18,"Referred To Committee On Elections And Government Reform",https://legiscan.com/MI/bill/HB4068/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4068
700636,1135,HB4069,4,Passed,2015-05-20,"Criminal procedure; youthful trainees; eligibility criteria for youthful trainee program; modify. Amends sec. 11, ch. II of 1927 PA 175 (MCL 762.11).","Criminal procedure; youthful trainees; eligibility criteria for youthful trainee program; modify. Amends sec. 11, ch. II of 1927 PA 175 (MCL 762.11).",0,,2015-05-20,"Assigned Pa 31'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4069/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4069
700721,1135,HB4070,4,Passed,2015-10-01,"Public employees and officers; ethics; incompatible offices exception for public safety positions; create for small local units of government. Amends sec. 3 of 1978 PA 566 (MCL 15.183).","Public employees and officers; ethics; incompatible offices exception for public safety positions; create for small local units of government. Amends sec. 3 of 1978 PA 566 (MCL 15.183).",0,,2015-10-01,"Assigned Pa 134'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4070/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4070
700735,1135,HB4071,4,Passed,2015-06-10,"Family law; child custody; requirement to file motion for change of custody or parenting time order when parent is called to active military duty; modify. Amends sec. 7a of 1970 PA 91 (MCL 722.27a). TIE BAR WITH: HB 4482'15, SB 0089'15","Family law; child custody; requirement to file motion for change of custody or parenting time order when parent is called to active military duty; modify. Amends sec. 7a of 1970 PA 91 (MCL 722.27a). TIE BAR WITH: HB 4482'15, SB 0089'15",0,,2015-06-10,"Assigned Pa 50'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4071/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4071
700652,1135,HB4072,1,Introduced,2015-01-27,"Probate; other; uniform fiduciary access to digital assets act; enact. Amends secs. 1103, 1104, 1106, 1107, 3709, 3715, 5407, 5415, 5501 & 7817 of 1998 PA 386 (MCL 700.1103 et seq.) & adds secs. 3715a, 3723, 5423a, 5501a & 7912a.","Probate; other; uniform fiduciary access to digital assets act; enact. Amends secs. 1103, 1104, 1106, 1107, 3709, 3715, 5407, 5415, 5501 & 7817 of 1998 PA 386 (MCL 700.1103 et seq.) & adds secs. 3715a, 3723, 5423a, 5501a & 7912a.",821,"House Judiciary",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4072/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4072
700702,1135,HB4073,1,Introduced,2015-01-27,"Liquor; licenses; licensing and transfer fees; allow to prorate quarterly. Amends secs. 525 & 529 of 1998 PA 58 (MCL 436.1525 & 436.1529).","Liquor; licenses; licensing and transfer fees; allow to prorate quarterly. Amends secs. 525 & 529 of 1998 PA 58 (MCL 436.1525 & 436.1529).",0,,2015-02-25,"Referred To Second Reading",https://legiscan.com/MI/bill/HB4073/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4073
700595,1135,HB4074,1,Introduced,2015-01-27,"Liquor; licenses; minimum inventory threshold for certain specially designated merchants with gas pumps; eliminate. Amends sec. 541 of 1998 PA 58 (MCL 436.1541).","Liquor; licenses; minimum inventory threshold for certain specially designated merchants with gas pumps; eliminate. Amends sec. 541 of 1998 PA 58 (MCL 436.1541).",1787,"Senate Regulatory Reform",2015-05-13,"Referred To Committee On Regulatory Reform",https://legiscan.com/MI/bill/HB4074/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4074
700616,1135,HB4075,4,Passed,2015-06-02,"Records; public; transcripts and abstracts of records act; clarify fee for electronic copies. Amends sec. 1 of 1895 PA 161 (MCL 48.101).","Records; public; transcripts and abstracts of records act; clarify fee for electronic copies. Amends sec. 1 of 1895 PA 161 (MCL 48.101).",0,,2015-06-02,"Assigned Pa 39'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4075/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4075
700715,1135,HB4076,4,Passed,2015-05-27,"Weapons; firearms; reference to certain repealed definition in the penal code; eliminate. Amends sec. 2 of 1927 PA 372 (MCL 28.422).","Weapons; firearms; reference to certain repealed definition in the penal code; eliminate. Amends sec. 2 of 1927 PA 372 (MCL 28.422).",0,,2015-05-27,"Assigned Pa 37'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4076/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4076
700607,1135,HB4077,1,Introduced,2015-01-27,"Gaming; lottery; private management operation; allow. Amends sec. 18 of 1972 PA 239 (MCL 432.18).","Gaming; lottery; private management operation; allow. Amends sec. 18 of 1972 PA 239 (MCL 432.18).",3163,"House Commerce And Trade",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4077/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4077
700538,1135,HB4078,4,Passed,2015-03-17,"Appropriations; capital outlay; Michigan natural resources trust fund; provide appropriations. Creates appropriation act.","Appropriations; capital outlay; Michigan natural resources trust fund; provide appropriations. Creates appropriation act.",0,,2015-03-17,"Assigned Pa 7'15 With Immediate Effect",https://legiscan.com/MI/bill/HB4078/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4078
700680,1135,HB4079,1,Introduced,2015-01-27,"Michigan business tax; credits; revocation of an assignment of all or a portion of a historic preservation credit; allow. Amends sec. 435 of 2007 PA 36 (MCL 208.1435).","Michigan business tax; credits; revocation of an assignment of all or a portion of a historic preservation credit; allow. Amends sec. 435 of 2007 PA 36 (MCL 208.1435).",825,"House Tax Policy",2015-01-28,"Printed Bill Filed 01/28/2015",https://legiscan.com/MI/bill/HB4079/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4079
701623,1135,HB4080,1,Introduced,2015-01-28,"Criminal procedure; sentencing guidelines; sentencing guidelines for violations of stalker offender registration act; enact. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b). TIE BAR WITH: HB 4081'15","Criminal procedure; sentencing guidelines; sentencing guidelines for violations of stalker offender registration act; enact. Amends sec. 11b, ch. XVII of 1927 PA 175 (MCL 777.11b). TIE BAR WITH: HB 4081'15",2827,"House Criminal Justice",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4080/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4080
701935,1135,HB4081,1,Introduced,2015-01-28,"Criminal procedure; other; stalking offenders registry; create. Creates new act.","Criminal procedure; other; stalking offenders registry; create. Creates new act.",2827,"House Criminal Justice",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4081/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4081
701646,1135,HB4082,1,Introduced,2015-01-28,"Drains; financing; sale of assets of county or intercounty drains that are assessed to public corporations; require approval of the public corporations. Amends sec. 5 of 1956 PA 40 (MCL 280.5).","Drains; financing; sale of assets of county or intercounty drains that are assessed to public corporations; require approval of the public corporations. Amends sec. 5 of 1956 PA 40 (MCL 280.5).",2830,"House Local Government",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4082/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4082
701967,1135,HB4083,1,Introduced,2015-01-28,"Crimes; gangs; gang participation; prohibit, and provide a penalty. Amends sec. 411u of 1931 PA 328 (MCL 750.411u).","Crimes; gangs; gang participation; prohibit, and provide a penalty. Amends sec. 411u of 1931 PA 328 (MCL 750.411u).",2827,"House Criminal Justice",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4083/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4083
701706,1135,HB4084,1,Introduced,2015-01-28,"Crimes; gangs; sentencing guidelines for crime of participating in a gang or promoting gang activities; enact. Amends sec. 16t, ch. XVII of 1927 PA 175 (MCL 777.16t). TIE BAR WITH: HB 4083'15","Crimes; gangs; sentencing guidelines for crime of participating in a gang or promoting gang activities; enact. Amends sec. 16t, ch. XVII of 1927 PA 175 (MCL 777.16t). TIE BAR WITH: HB 4083'15",2827,"House Criminal Justice",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4084/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4084
701716,1135,HB4085,1,Introduced,2015-01-28,"Liquor; licenses; restrictions on the issuance or transfer of specially designated distributor licenses; modify. Amends sec. 531 of 1998 PA 58 (MCL 436.1531).","Liquor; licenses; restrictions on the issuance or transfer of specially designated distributor licenses; modify. Amends sec. 531 of 1998 PA 58 (MCL 436.1531).",895,"House Regulatory Reform",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4085/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4085
701886,1135,HB4086,1,Introduced,2015-01-28,"Individual income tax; deductions; deduction for retirement and pension benefits; eliminate limitations and restrictions. Amends sec. 30 of 1967 PA 281 (MCL 206.30).","Individual income tax; deductions; deduction for retirement and pension benefits; eliminate limitations and restrictions. Amends sec. 30 of 1967 PA 281 (MCL 206.30).",825,"House Tax Policy",2015-01-29,"Printed Bill Filed 01/29/2015",https://legiscan.com/MI/bill/HB4086/2015,http://legislature.mi.gov/doc.aspx?2015-HB-4086
